578121.32,3525086.83,20.18,-3.08,-3.93,13,1,12:15:35.398,04/03/2015,1,0
578121.34,3525086.83,20.16,-3.17,-3.92,13,1,12:15:35.913,04/03/2015,1,0
578121.36,3525086.83,20.15,-3.17,-3.92,13,1,12:15:36.415,04/03/2015,1,0
578121.38,3525086.84,20.14,-0.00,-3.93,13,1,12:15:36.927,04/03/2015,1,0
578121.40,3525086.84,20.13,-0.00,-3.93,13,1,12:15:37.561,04/03/2015,1,0
578121.41,3525086.84,20.13,-3.27,-3.92,13,1,12:15:37.941,04/03/2015,1,0
578121.43,3525086.83,20.12,-3.27,-3.92,13,1,12:15:38.442,04/03/2015,1,0
578121.44,3525086.83,20.11,-3.30,-3.91,13,1,12:15:38.955,04/03/2015,1,0
578121.46,3525086.83,20.11,-3.30,-3.91,13,1,12:15:39.454,04/03/2015,1,0
578121.48,3525086.82,20.11,-3.07,-3.96,13,1,12:15:39.969,04/03/2015,1,0
578121.49,3525086.82,20.10,-3.07,-3.96,12,1,12:15:40.468,04/03/2015,1,0
578121.50,3525086.82,20.10,-3.03,-3.89,13,1,12:15:40.983,04/03/2015,1,0
578121.51,3525086.81,20.09,-3.03,-3.89,12,1,12:15:41.490,04/03/2015,1,0
578121.52,3525086.80,20.09,-2.87,-3.95,13,1,12:15:41.997,04/03/2015,1,0
578121.52,3525086.79,20.07,-2.87,-3.95,13,1,12:15:42.497,04/03/2015,1,0
578121.53,3525086.79,20.08,-2.90,-3.90,13,1,12:15:43.011,04/03/2015,1,0
578121.53,3525086.78,20.07,-2.90,-3.90,13,1,12:15:43.518,04/03/2015,1,0
578121.54,3525086.77,20.06,-2.65,-3.90,13,1,12:15:44.025,04/03/2015,1,0
578121.55,3525086.76,20.07,-2.65,-3.90,13,1,12:15:44.527,04/03/2015,1,0
578121.56,3525086.74,20.08,-2.78,-3.89,13,1,12:15:45.039,04/03/2015,1,0
578121.56,3525086.73,20.06,-2.78,-3.89,13,1,12:15:45.545,04/03/2015,1,0
578121.55,3525086.72,20.06,-2.98,-3.90,13,1,12:15:46.053,04/03/2015,1,0
578121.56,3525086.72,20.05,-2.98,-3.90,13,1,12:15:46.553,04/03/2015,1,0
578121.56,3525086.71,20.04,-2.71,-3.89,13,1,12:15:47.068,04/03/2015,1,0
578121.56,3525086.69,20.03,-2.71,-3.89,13,1,12:15:47.571,04/03/2015,1,0
578121.57,3525086.68,20.03,-0.00,-3.89,13,1,12:15:48.082,04/03/2015,1,0
578121.57,3525086.66,20.02,-0.00,-3.89,13,1,12:15:48.581,04/03/2015,1,0
578121.58,3525086.65,20.01,-0.00,-3.88,13,1,12:15:49.095,04/03/2015,1,0
578121.57,3525086.64,19.99,-0.00,-3.88,13,1,12:15:49.600,04/03/2015,1,0
578121.57,3525086.63,19.99,-0.00,-3.86,13,1,12:15:50.109,04/03/2015,1,0
578121.57,3525086.61,19.98,-0.00,-3.86,13,1,12:15:50.611,04/03/2015,1,0
578121.58,3525086.58,19.98,-3.49,-3.86,13,1,12:15:51.123,04/03/2015,1,0
578121.58,3525086.57,19.98,-3.49,-3.86,13,1,12:15:51.626,04/03/2015,1,0
578121.58,3525086.55,19.98,-3.92,-3.87,13,1,12:15:52.137,04/03/2015,1,0
578121.57,3525086.53,19.98,-3.92,-3.87,13,1,12:15:52.638,04/03/2015,1,0
578121.57,3525086.51,19.98,-4.02,-3.85,13,1,12:15:53.151,04/03/2015,1,0
578121.56,3525086.49,19.97,-4.02,-3.85,13,1,12:15:53.650,04/03/2015,1,0
578121.55,3525086.46,19.95,-4.01,-3.85,13,1,12:15:54.165,04/03/2015,1,0
578121.54,3525086.44,19.95,-4.01,-3.85,13,1,12:15:54.667,04/03/2015,1,0
578121.54,3525086.42,19.95,-3.89,-3.85,13,1,12:15:55.179,04/03/2015,1,0
578121.52,3525086.39,19.95,-3.89,-3.85,13,1,12:15:55.684,04/03/2015,1,0
578121.52,3525086.37,19.95,-3.89,-3.85,13,1,12:15:56.193,04/03/2015,1,0
578121.50,3525086.34,19.94,-3.89,-3.85,13,1,12:15:56.708,04/03/2015,1,0
578121.50,3525086.31,19.93,-3.92,-3.84,13,1,12:15:57.215,04/03/2015,1,0
578121.48,3525086.28,19.93,-3.92,-3.84,13,1,12:15:57.722,04/03/2015,1,0
578121.47,3525086.25,19.93,-3.89,-3.85,13,1,12:15:58.222,04/03/2015,1,0
578121.46,3525086.23,19.93,-3.89,-3.85,13,1,12:15:58.736,04/03/2015,1,0
578121.45,3525086.20,19.93,-3.86,-3.82,13,1,12:15:59.243,04/03/2015,1,0
578121.43,3525086.17,19.93,-3.86,-3.82,13,1,12:15:59.750,04/03/2015,1,0
578121.42,3525086.15,19.92,-3.87,-3.82,13,1,12:16:00.251,04/03/2015,1,0
578121.42,3525086.13,19.93,-3.86,-3.82,13,1,12:16:00.764,04/03/2015,1,0
578121.41,3525086.11,19.93,-3.86,-3.82,13,1,12:16:01.270,04/03/2015,1,0
578121.40,3525086.10,19.93,-3.86,-3.82,13,1,12:16:01.778,04/03/2015,1,0
578121.39,3525086.08,19.93,-3.86,-3.82,13,1,12:16:02.280,04/03/2015,1,0
578121.38,3525086.06,19.92,-3.84,-3.80,13,1,12:16:02.792,04/03/2015,1,0
578121.38,3525086.05,19.92,-3.84,-3.80,13,1,12:16:03.297,04/03/2015,1,0
578121.38,3525086.04,19.92,-3.83,-3.78,13,1,12:16:03.807,04/03/2015,1,0
578121.39,3525086.04,19.92,-3.83,-3.78,13,1,12:16:04.306,04/03/2015,1,0
578121.40,3525086.03,19.91,-3.83,-3.79,13,1,12:16:04.821,04/03/2015,1,0
578121.42,3525086.03,19.91,-3.83,-3.79,13,1,12:16:05.324,04/03/2015,1,0
578121.44,3525086.03,19.91,-3.80,-3.78,13,1,12:16:05.834,04/03/2015,1,0
578121.46,3525086.03,19.91,-3.80,-3.78,13,1,12:16:06.336,04/03/2015,1,0
578121.49,3525086.04,19.90,-3.82,-3.78,13,1,12:16:06.848,04/03/2015,1,0
578121.52,3525086.05,19.90,-3.82,-3.78,13,1,12:16:07.350,04/03/2015,1,0
578121.55,3525086.06,19.90,-3.85,-3.76,13,1,12:16:07.862,04/03/2015,1,0
578121.67,3525086.13,19.90,-3.85,-3.76,13,1,12:16:08.364,04/03/2015,1,0
578121.90,3525086.26,19.89,-3.77,-3.75,13,1,12:16:08.876,04/03/2015,1,0
578122.10,3525086.38,19.87,-3.77,-3.75,13,1,12:16:09.376,04/03/2015,1,0
578122.33,3525086.52,19.87,-3.81,-3.76,13,1,12:16:09.890,04/03/2015,1,0
578122.55,3525086.66,19.86,-3.81,-3.76,13,1,12:16:10.390,04/03/2015,1,0
578122.80,3525086.81,19.85,-3.83,-3.79,13,1,12:16:10.904,04/03/2015,1,0
578123.04,3525086.97,19.86,-3.83,-3.79,13,1,12:16:11.408,04/03/2015,1,0
578123.31,3525087.15,19.86,-3.90,-3.86,13,1,12:16:11.918,04/03/2015,1,0
578123.58,3525087.34,19.85,-3.90,-3.86,13,1,12:16:12.420,04/03/2015,1,0
578123.92,3525087.58,19.84,-3.99,-3.91,13,1,12:16:12.932,04/03/2015,1,0
578124.21,3525087.79,19.82,-3.99,-3.91,13,1,12:16:13.439,04/03/2015,1,0
578124.52,3525088.02,19.82,-4.07,-3.97,13,1,12:16:13.946,04/03/2015,1,0
578124.84,3525088.25,19.81,-4.07,-3.97,13,1,12:16:14.448,04/03/2015,1,0
